stop_id,stop_lat,stop_lon
1929,48.59415354,007.76224426
1930,48.59235528,007.76232467
1931,48.59055702,007.76240508
1932,48.58875875,007.76248547
1933,48.58696049,007.76256586
1934,48.58516222,007.76264624
1935,48.58336396,007.76272662
1936,48.58156569,007.76280699
1937,48.57976742,007.76288735
1938,48.57796915,007.76296770
1939,48.57617088,007.76304805
1940,48.57437260,007.76312839
1941,48.57257433,007.76320872
1942,48.57077605,007.76328904
1943,48.56897777,007.76336936
1944,48.56717949,007.76344967
1945,48.56538121,007.76352997
1946,48.56358293,007.76361027
1947,48.56178465,007.76369055
1948,48.55998636,007.76377083
1949,48.55818808,007.76385111
1950,48.55638979,007.76393137
1951,48.55459150,007.76401163
1952,48.55279321,007.76409188
1953,48.54560003,007.76441281
1954,48.54380173,007.76449303
1955,48.54200343,007.76457323
1956,48.54020513,007.76465344
1957,48.53840683,007.76473363
1958,48.53660852,007.76481381
1959,48.53301191,007.76497416
1960,48.53121360,007.76505433
1961,48.52042373,007.76553516
1962,48.64635705,007.76262125
1963,48.64455883,007.76270178
1964,48.64276061,007.76278230
1965,48.64096239,007.76286281
1966,48.63017302,007.76334573
1967,48.62837479,007.76342620
1968,48.62657655,007.76350665
1969,48.62477832,007.76358710
1970,48.62298008,007.76366754
1971,48.62118184,007.76374797
1972,48.61938360,007.76382839
1973,48.61758536,007.76390881
1974,48.61578711,007.76398922
1975,48.61398887,007.76406962
1976,48.61219062,007.76415002
1977,48.61039238,007.76423040
1978,48.60859413,007.76431078
1979,48.60679588,007.76439116
1980,48.60499762,007.76447152
1981,48.60140112,007.76463223
1982,48.59960286,007.76471258
1983,48.59780460,007.76479291
1984,48.59600635,007.76487324
1985,48.59420809,007.76495356
1986,48.59061156,007.76511419
1987,48.58881330,007.76519449
1988,48.58701503,007.76527478
1989,48.58521676,007.76535507
1990,48.58341849,007.76543534
1991,48.58162022,007.76551561
1992,48.57982195,007.76559588
1993,48.57802368,007.76567613
1994,48.57622540,007.76575638
1995,48.57442713,007.76583662
1996,48.57262885,007.76591686
1997,48.57083057,007.76599709
1998,48.56903229,007.76607730
1999,48.56723401,007.76615752
2000,48.56543573,007.76623772
2001,48.56363744,007.76631792
2002,48.56183916,007.76639811
2003,48.56004087,007.76647829
2004,48.55824258,007.76655847
2005,48.55644429,007.76663864
2006,48.55464600,007.76671880
2007,48.55284770,007.76679895
2008,48.55104941,007.76687910
2009,48.54925111,007.76695924
2010,48.54745282,007.76703937
2011,48.54565452,007.76711950
2012,48.54385622,007.76719961
2013,48.54205792,007.76727973
2014,48.54025961,007.76735983
2015,48.53846131,007.76743992
2016,48.53666300,007.76752001
2017,48.53486469,007.76760009
2018,48.53306639,007.76768017
2019,48.53126807,007.76776023
2020,48.52946976,007.76784029
2021,48.52767145,007.76792035
2022,48.52587314,007.76800039
2023,48.64461338,007.76541382
2024,48.64281516,007.76549424
2025,48.64101693,007.76557465
2026,48.63202578,007.76597662
2027,48.63022755,007.76605699
2028,48.62842931,007.76613735
2029,48.62663108,007.76621771
2030,48.62483284,007.76629806
2031,48.62303460,007.76637840
2032,48.62123636,007.76645874
2033,48.61943811,007.76653906
2034,48.61763987,007.76661938
2035,48.61584162,007.76669970
2036,48.61404338,007.76678000
2037,48.61224513,007.76686030
2038,48.61044688,007.76694059
2039,48.60864863,007.76702087
2040,48.60685038,007.76710115
2041,48.60145561,007.76734193
2042,48.59785909,007.76750242
2043,48.59606083,007.76758265
2044,48.59426257,007.76766288
2045,48.59246430,007.76774309
2046,48.59066604,007.76782330
2047,48.58886777,007.76790350
2048,48.58706950,007.76798370
2049,48.58527123,007.76806389
2050,48.58347296,007.76814407
2051,48.58167469,007.76822424
2052,48.57987642,007.76830441
2053,48.57807814,007.76838457
2054,48.57627986,007.76846472
2055,48.57448159,007.76854487
2056,48.57088503,007.76870513
2057,48.56908674,007.76878526
2058,48.56728846,007.76886537
2059,48.56549017,007.76894548
2060,48.56369189,007.76902558
2061,48.56189360,007.76910567
2062,48.56009531,007.76918576
2063,48.55829702,007.76926584
2064,48.55649873,007.76934591
2065,48.55470043,007.76942598
2066,48.55290214,007.76950603
2067,48.55110384,007.76958608
2068,48.54930554,007.76966612
2069,48.54750724,007.76974616
2070,48.54570894,007.76982619
2071,48.54391064,007.76990621
2072,48.54211233,007.76998622
2073,48.54031403,007.77006623
2074,48.53851572,007.77014623
2075,48.53671741,007.77022622
2076,48.53491910,007.77030620
2077,48.53312079,007.77038618
2078,48.53132248,007.77046615
2079,48.52952417,007.77054611
2080,48.52772585,007.77062607
2081,48.64466786,007.76812586
2082,48.64286964,007.76820618
2083,48.64107141,007.76828650
2084,48.63387848,007.76860770
2085,48.63028201,007.76876825
2086,48.62848377,007.76884852
2087,48.62668553,007.76892878
2088,48.62488729,007.76900903
2089,48.62308905,007.76908927
2090,48.62129081,007.76916951
2091,48.61949256,007.76924974
2092,48.61769432,007.76932996
2093,48.61589607,007.76941018
2094,48.61409782,007.76949039
2095,48.61229957,007.76957059
2096,48.61050132,007.76965078
2097,48.60870306,007.76973097
2098,48.60690481,007.76981114
2099,48.60510655,007.76989132
2100,48.60330829,007.76997148
2101,48.60151004,007.77005164
2102,48.59971178,007.77013179
2103,48.59791351,007.77021193
2104,48.59611525,007.77029206
2105,48.59431699,007.77037219
2106,48.59251872,007.77045231
2107,48.59072045,007.77053242
2108,48.58892218,007.77061253
2109,48.58712391,007.77069263
2110,48.58532564,007.77077272
2111,48.58352737,007.77085280
2112,48.58172909,007.77093288
2113,48.57993082,007.77101295
2114,48.57813254,007.77109301
2115,48.57633426,007.77117307
2116,48.57453598,007.77125311
2117,48.57273770,007.77133315
2118,48.57093941,007.77141319
2119,48.56914113,007.77149321
2120,48.56734284,007.77157323
2121,48.56554455,007.77165324
2122,48.56374627,007.77173324
2123,48.56194798,007.77181324
2124,48.56014968,007.77189323
2125,48.55835139,007.77197321
2126,48.55655310,007.77205319
2127,48.55475480,007.77213315
2128,48.55295650,007.77221312
2129,48.55115820,007.77229307
2130,48.54756160,007.77245295
2131,48.54576330,007.77253288
2132,48.54396499,007.77261281
2133,48.54216669,007.77269272
2134,48.54036838,007.77277263
2135,48.53857007,007.77285253
2136,48.53677176,007.77293243
2137,48.53497345,007.77301232
2138,48.53317513,007.77309219
2139,48.53137682,007.77317207
2140,48.52957850,007.77325193
2141,48.64472228,007.77083791
2142,48.64292405,007.77091813
2143,48.64112582,007.77099835
2144,48.63033641,007.77147952
2145,48.62853817,007.77155969
2146,48.62673993,007.77163985
2147,48.62494168,007.77172001
2148,48.62314344,007.77180015
2149,48.62134519,007.77188029
2150,48.61954695,007.77196043
2151,48.61774870,007.77204055
2152,48.61595045,007.77212067
2153,48.61415220,007.77220078
2154,48.61235394,007.77228088
2155,48.60875743,007.77244107
2156,48.60695918,007.77252115
2157,48.60516092,007.77260122
2158,48.60336266,007.77268129
2159,48.60156440,007.77276135
2160,48.59976613,007.77284140
2161,48.59796787,007.77292144
2162,48.59437134,007.77308151
2163,48.59257307,007.77316154
2164,48.59077480,007.77324155
2165,48.58897653,007.77332156
2166,48.58717825,007.77340156
2167,48.58537998,007.77348156
2168,48.58358170,007.77356154
2169,48.58178343,007.77364152
2170,48.57998515,007.77372149
2171,48.57818687,007.77380146
2172,48.57638859,007.77388142
2173,48.57459031,007.77396137
2174,48.57279202,007.77404131
2175,48.57099373,007.77412125
2176,48.56919545,007.77420117
2177,48.56739716,007.77428109
2178,48.56559887,007.77436101
2179,48.56380058,007.77444092
2180,48.56200229,007.77452082
2181,48.54222097,007.77539923
2182,48.54042266,007.77547904
2183,48.53682604,007.77563864
2184,48.53502772,007.77571843
2185,48.66096064,007.77282846
2186,48.64297839,007.77363009
2187,48.64118016,007.77371021
2188,48.63218898,007.77411072
2189,48.63039074,007.77419079
2190,48.62859249,007.77427086
2191,48.62679425,007.77435093
2192,48.62499601,007.77443099
2193,48.62319776,007.77451104
2194,48.62139951,007.77459108
2195,48.61960126,007.77467111
2196,48.61780301,007.77475114
2197,48.61600476,007.77483116
2198,48.61420650,007.77491118
2199,48.61240825,007.77499118
2200,48.61060999,007.77507118
2201,48.60881174,007.77515117
2202,48.60701348,007.77523115
2203,48.60521522,007.77531113
2204,48.60341695,007.77539110
2205,48.60161869,007.77547106
2206,48.59982042,007.77555102
2207,48.59622389,007.77571091
2208,48.59442562,007.77579084
2209,48.59262735,007.77587077
2210,48.59082908,007.77595069
2211,48.58903081,007.77603060
2212,48.58723253,007.77611050
2213,48.58543425,007.77619040
2214,48.58363598,007.77627029
2215,48.58183770,007.77635017
2216,48.58003942,007.77643004
2217,48.57824113,007.77650991
2218,48.57644285,007.77658977
2219,48.57104799,007.77682931
2220,48.56924970,007.77690914
2221,48.56745141,007.77698896
2222,48.56565312,007.77706878
2223,48.56385483,007.77714859
2224,48.56205653,007.77722839
2225,48.62864676,007.77698205
2226,48.62684851,007.77706201
2227,48.62505026,007.77714197
2228,48.62325201,007.77722193
2229,48.62145376,007.77730187
2230,48.61785726,007.77746174
2231,48.61605900,007.77754166
2232,48.61426075,007.77762158
2233,48.61246249,007.77770149
2234,48.61066423,007.77778139
2235,48.60886597,007.77786128
2236,48.60706771,007.77794117
2237,48.60526945,007.77802105
2238,48.60347118,007.77810092
2239,48.60167292,007.77818079
2240,48.59987465,007.77826064
2241,48.59807638,007.77834049
2242,48.59627811,007.77842034
2243,48.59447984,007.77850017
2244,48.59268157,007.77858000
2245,48.59088329,007.77865982
2246,48.58908502,007.77873964
2247,48.58728674,007.77881944
2248,48.58548846,007.77889924
2249,48.58369018,007.77897904
2250,48.58189190,007.77905882
2251,48.58009362,007.77913860
2252,48.57829533,007.77921837
2253,48.56930389,007.77961711
2254,48.56750560,007.77969684
2255,48.56570730,007.77977656
2256,48.56390901,007.77985627
2257,48.56211071,007.77993598
2258,48.56031241,007.78001567
2259,48.55851411,007.78009537
2260,48.53513608,007.78113069
2261,48.53333776,007.78121028
2262,48.62330620,007.77993282
2263,48.61611318,007.78025217
2264,48.61431493,007.78033199
2265,48.61071841,007.78049160
2266,48.60892014,007.78057140
2267,48.60712188,007.78065119
2268,48.60532361,007.78073097
2269,48.60352535,007.78081074
2270,48.60172708,007.78089051
2271,48.59992881,007.78097027
2272,48.59813054,007.78105002
2273,48.59633227,007.78112977
2274,48.59453399,007.78120951
2275,48.59093744,007.78136897
2276,48.58913916,007.78144868
2277,48.58734088,007.78152839
2278,48.58554260,007.78160809
2279,48.58374432,007.78168779
2280,48.56396312,007.78256396
2281,48.56036652,007.78272317
2282,48.55856822,007.78280276
2283,48.54238343,007.78351878
2284,48.54058512,007.78359830
2285,48.53878680,007.78367781
2286,48.53698848,007.78375732
2287,48.53519016,007.78383682
2288,48.64673751,007.78160630
2289,48.64134279,007.78184582
2290,48.63954455,007.78192564
2291,48.61436904,007.78304240
2292,48.61257078,007.78312211
2293,48.61077251,007.78320182
2294,48.60897425,007.78328152
2295,48.60717598,007.78336121
2296,48.60537771,007.78344090
2297,48.60357945,007.78352057
2298,48.60178118,007.78360024
2299,48.59998290,007.78367991
2300,48.59818463,007.78375956
2301,48.59638636,007.78383921
2302,48.59099152,007.78407811
2303,48.58919324,007.78415773
2304,48.58739496,007.78423735
2305,48.58559668,007.78431695
2306,48.57660524,007.78471487
2307,48.56042057,007.78543067
2308,48.54423577,007.78614587
2309,48.54243746,007.78622531
2310,48.54063914,007.78630473
2311,48.53884082,007.78638415
2312,48.64139687,007.78455769
2313,48.61442308,007.78575282
2314,48.61262482,007.78583243
2315,48.61082655,007.78591204
2316,48.60902829,007.78599164
2317,48.60723002,007.78607124
2318,48.60543175,007.78615083
2319,48.60363348,007.78623041
2320,48.60183521,007.78630998
2321,48.60003693,007.78638955
2322,48.59823866,007.78646911
2323,48.59644038,007.78654866
2324,48.59464210,007.78662820
2325,48.59284382,007.78670774
2326,48.59104554,007.78678727
2327,48.58924726,007.78686679
2328,48.57486095,007.78750271
2329,48.62346837,007.78806553
2330,48.62167011,007.78814509
2331,48.61807359,007.78830418
2332,48.61627533,007.78838371
2333,48.61447706,007.78846324
2334,48.61267880,007.78854276
2335,48.61088053,007.78862227
2336,48.60908226,007.78870178
2337,48.60728399,007.78878127
2338,48.60548572,007.78886076
2339,48.60368744,007.78894025
2340,48.60188917,007.78901972
2341,48.60009089,007.78909919
2342,48.59829262,007.78917865
2343,48.59649434,007.78925811
2344,48.59469606,007.78933755
2345,48.59289777,007.78941699
2346,48.57491488,007.79021100
2347,48.52636034,007.79235119
2348,48.64150483,007.78998147
2349,48.61812751,007.79101480
2350,48.61453098,007.79117367
2351,48.61273271,007.79125309
2352,48.61093444,007.79133251
2353,48.60913617,007.79141191
2354,48.60374134,007.79165009
2355,48.60194307,007.79172947
2356,48.60014479,007.79180884
2357,48.59834651,007.79188821
2358,48.59654823,007.79196756
2359,48.59474994,007.79204691
2360,48.59295166,007.79212626
2361,48.57137214,007.79307780
2362,48.61818136,007.79372543
2363,48.60919001,007.79412206
2364,48.60379518,007.79435994
2365,48.59480377,007.79475628
2366,48.59300548,007.79483552
2367,48.59120719,007.79491476
2368,48.57322424,007.79570675
2369,48.57142593,007.79578591
2370,48.56962763,007.79586506
2371,48.52466954,007.79784151
2372,48.65779673,007.79469092
2373,48.65599849,007.79477032
2374,48.63082300,007.79588117
2375,48.61104206,007.79675299
2376,48.60924378,007.79683220
2377,48.59665581,007.79738649
2378,48.59485752,007.79746565
2379,48.57147966,007.79849401
2380,48.56968135,007.79857307
2381,48.56788305,007.79865211
2382,48.56608473,007.79873115
2383,48.55349653,007.79928424
2384,48.52472321,007.80054710
2385,48.65785050,007.79740370
2386,48.65605226,007.79748300
2387,48.65425401,007.79756230
2388,48.63087673,007.79859249
2389,48.62188541,007.79898839
2390,48.62008714,007.79906755
2391,48.61109577,007.79946324
2392,48.60929749,007.79954236
2393,48.60749921,007.79962146
2394,48.56973501,007.80128108
2395,48.56793670,007.80136003
2396,48.56613839,007.80143898
2397,48.56434008,007.80151791
2398,48.67049187,007.79956184
2399,48.65610596,007.80019569
2400,48.65430771,007.80027489
2401,48.62193906,007.80169923
2402,48.60215800,007.80256852
2403,48.59496484,007.80288440
2404,48.67234375,007.80219615
2405,48.67054552,007.80227532
2406,48.66874728,007.80235448
2407,48.60400985,007.80519940
2408,48.60221156,007.80527829
2409,48.59681669,007.80551493
2410,48.67419558,007.80483066
2411,48.67239734,007.80490973
2412,48.67059910,007.80498880
2413,48.66880086,007.80506786
2414,48.66700263,007.80514692
2415,48.60046677,007.80806686
2416,48.59866848,007.80814564
2417,48.67604734,007.80746536
2418,48.67424910,007.80754434
2419,48.67245086,007.80762332
2420,48.67065262,007.80770229
2421,48.66885438,007.80778125
2422,48.66705614,007.80786021
2423,48.66525790,007.80793916
2424,48.67789903,007.81010025
2425,48.67610079,007.81017914
2426,48.67430256,007.81025803
2427,48.67250432,007.81033691
2428,48.67070608,007.81041578
2429,48.66890783,007.81049465
2430,48.66710959,007.81057351
2431,48.66531134,007.81065236
2432,48.63833749,007.81183427
2433,48.67615419,007.81289293
2434,48.67435595,007.81297172
2435,48.67255771,007.81305050
2436,48.67075946,007.81312928
2437,48.66896122,007.81320805
2438,48.67440927,007.81568542
2439,48.67261103,007.81576411
2440,48.67446253,007.81839912
2441,48.67266429,007.81847771
2442,48.65827826,007.81910615
2443,48.66192795,007.82166211
2444,48.66012970,007.82174055
2445,48.65833144,007.82181898
2446,48.65653318,007.82189741
2447,48.66377932,007.82429679
2448,48.66198107,007.82437514
2449,48.66018281,007.82445349
2450,48.65838454,007.82453182
2451,48.65658628,007.82461015
2452,48.65119148,007.82484509
2453,48.64939321,007.82492339
2454,48.66203411,007.82708818
2455,48.66023585,007.82716643
2456,48.65843758,007.82724466
2457,48.65663932,007.82732289
2458,48.65304278,007.82747933
2459,48.65124451,007.82755754
2460,48.66388535,007.82972307
2461,48.66208709,007.82980122
2462,48.66028883,007.82987937
2463,48.65849056,007.82995751
2464,48.65669229,007.83003564
2465,48.63511297,007.83097268
2466,48.63331468,007.83105072
2467,48.66573653,007.83235815
2468,48.66214000,007.83251427
2469,48.66034174,007.83259232
2470,48.65854347,007.83267036
2471,48.65674520,007.83274840
2472,48.65494693,007.83282642
2473,48.63516585,007.83368427
2474,48.66039458,007.83530527
2475,48.65859631,007.83538322
2476,48.65679804,007.83546116
2477,48.66044736,007.83801823
2478,48.65864908,007.83809608
2479,48.65685081,007.83817392
2480,48.65870180,007.84080895
2481,48.65690352,007.84088669
2482,48.65695616,007.84359946
